Key,Value/DialogueText/Hash,Value/DialogueText/Text,Value/DialogueAudioID,Value/JPLipRef/Package,Value/JPLipRef/Path,Value/ENLipRef/Package,Value/ENLipRef/Path
Qu03_N5003_006,0D5AE34247FCE039A076F1B525512368,Here to plant something?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu03_N5003_006_LIP.jp_Qu03_N5003_006_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu03_N5003_006_LIP.en_Qu03_N5003_006_LIP,
Qu03_N5003_007,1B4502BB4FC84710CC52EAA11C98EE14,"What, did you change your mind?",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu03_N5003_007_LIP.jp_Qu03_N5003_007_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu03_N5003_007_LIP.en_Qu03_N5003_007_LIP,
Qu03_P1000_004,EC6EE0B940DFBFEE12F1DD90FFDA4842,Can you plant this?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu03_P1000_004_LIP.jp_Qu03_P1000_004_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu03_P1000_004_LIP.en_Qu03_P1000_004_LIP,
Qu03_N5003_008,8718E59949B6240D725B84A4EC8E4328,Sure. I'll get to work.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu03_N5003_008_LIP.jp_Qu03_N5003_008_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu03_N5003_008_LIP.en_Qu03_N5003_008_LIP,
Qu03_P1000_005,C45D42DF42CBC0389B0CE290CADB9C05,I don't have anything.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu03_P1000_005_LIP.jp_Qu03_P1000_005_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu03_P1000_005_LIP.en_Qu03_P1000_005_LIP,
Qu03_N5003_009,B650BF294E42634A660D3188407326F2,That's too bad. Drop by if you turn anything up.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu03_N5003_009_LIP.jp_Qu03_N5003_009_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu03_N5003_009_LIP.en_Qu03_N5003_009_LIP,
Qu03_N5003_010,2F5701304BCAEF0EBAE27CB1C25EB6FE,These things take time to grow.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu03_N5003_010_LIP.jp_Qu03_N5003_010_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu03_N5003_010_LIP.en_Qu03_N5003_010_LIP,
Qu03_N5003_011,14F54CDA4B5B3AA866926C89953715BA,Look how far the crop's come!,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu03_N5003_011_LIP.jp_Qu03_N5003_011_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu03_N5003_011_LIP.en_Qu03_N5003_011_LIP,
Qu03_N5003_012,E741304D4999593B3ED26881C09C0E3A,We'll be harvesting in no time.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu03_N5003_012_LIP.jp_Qu03_N5003_012_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu03_N5003_012_LIP.en_Qu03_N5003_012_LIP,
Qu03_N5003_013,58D0ABF84EAB45363F565FAF0F826276,I finished the harvest. Here's your share.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu03_N5003_013_LIP.jp_Qu03_N5003_013_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu03_N5003_013_LIP.en_Qu03_N5003_013_LIP,
Qu03_N5003_014,7125A6834AD7250C43055A84131DEF08,Good. You know where to find me.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu03_N5003_014_LIP.jp_Qu03_N5003_014_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu03_N5003_014_LIP.en_Qu03_N5003_014_LIP,
Qu04_N5004_001,272DF35D4F5EEC653D1EE8BFD2ECD889,"Oye! Wait a minute, are you human?",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_001_LIP.jp_Qu04_N5004_001_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_001_LIP.en_Qu04_N5004_001_LIP,
Qu04_P1000_001,66EF53624CDB508EA88D86AD92643540,What does it look like?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_001_LIP.jp_Qu04_P1000_001_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_001_LIP.en_Qu04_P1000_001_LIP,
Qu04_N5004_002,54C0C2294CCF5B38F070848ED2A0590D,I-I'm not sure. Your body is covered with weird decorations...,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_002_LIP.jp_Qu04_N5004_002_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_002_LIP.en_Qu04_N5004_002_LIP,
Qu04_P1000_002,B1B0D516486F7ECED2F28A9343BBC463,"Yes, but these are... These are all the rage in Paris.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_002_LIP.jp_Qu04_P1000_002_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_002_LIP.en_Qu04_P1000_002_LIP,
Qu04_N5004_003,6AE2BFC040372B2BADDB61B096764DBF,Oh. Paris?! Wow. I've never been to Spain. The name's Benjamin.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_003_LIP.jp_Qu04_N5004_003_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_003_LIP.en_Qu04_N5004_003_LIP,
Qu04_P1000_003,188B2B204525C7CEE5709DB3E5F3F014,"I'm Miriam. Benjamin, you shouldn't be here.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_003_LIP.jp_Qu04_P1000_003_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_003_LIP.en_Qu04_P1000_003_LIP,
Qu04_N5004_004,903014344107CF75D50E2B9ACE395820,"I know I know, but I'm so scared I can't even stand up.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_004_LIP.jp_Qu04_N5004_004_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_004_LIP.en_Qu04_N5004_004_LIP,
Qu04_N5004_005,E43421C7483395033798D28839D17537,Damn! I just want to go home.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_005_LIP.jp_Qu04_N5004_005_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_005_LIP.en_Qu04_N5004_005_LIP,
Qu04_P1000_004,698B087744A080F012C474BFB46F98EB,(Do I have any items that could help get him home?),None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_004_LIP.jp_Qu04_P1000_004_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_004_LIP.en_Qu04_P1000_004_LIP,
Qu04_N5004_006,DD4C705444E5F9BD87E7DEA51D9C0D16,This... This here will help me escape?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_006_LIP.jp_Qu04_N5004_006_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_006_LIP.en_Qu04_N5004_006_LIP,
Qu04_P1000_005,796E8ECC4B67BD5A80E51EA7103D4B13,Yes. Picture your house and don't let go of that thought.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_005_LIP.jp_Qu04_P1000_005_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_005_LIP.en_Qu04_P1000_005_LIP,
Qu04_N5004_007,702EFF3044EC079B8B073386FD739DB0,"All right, all right, I'll try.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_007_LIP.jp_Qu04_N5004_007_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_007_LIP.en_Qu04_N5004_007_LIP,
Qu04_P1000_006,94F40446444B6D03A2C3F1B76D7184B0,I think it worked.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_006_LIP.jp_Qu04_P1000_006_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_006_LIP.en_Qu04_P1000_006_LIP,
Qu04_N5004_008,1C41A84A4C44E0D704548AA623088F54,W-What do I do with this?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_008_LIP.jp_Qu04_N5004_008_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_008_LIP.en_Qu04_N5004_008_LIP,
Qu04_P1000_007,F16B392B4B8747D09F663BA5E509F5EE,I was hoping you might know.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_007_LIP.jp_Qu04_P1000_007_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_007_LIP.en_Qu04_P1000_007_LIP,
Qu04_N5004_009,241AE60847F99C4E34246AA1F76D5DF7,Damn! I just want to go home...,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_009_LIP.jp_Qu04_N5004_009_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_009_LIP.en_Qu04_N5004_009_LIP,
Qu04_P1000_008,EC93A46C4FDF117F469052A155BE8450,Benjamin? What are you doing here?!,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_008_LIP.jp_Qu04_P1000_008_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_008_LIP.en_Qu04_P1000_008_LIP,
Qu04_N5004_010,84E4A20147DAA004D2FA749D96A55027,"Oh... Sorry. Right before I went whoosh, I remember this huge waterfall I saw on my travels and... and uhm... ",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_010_LIP.jp_Qu04_N5004_010_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_010_LIP.en_Qu04_N5004_010_LIP,
Qu04_P1000_009,428A8D39465019BB1284FE86C7557DDD,You want me to kick you?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_009_LIP.jp_Qu04_P1000_009_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_009_LIP.en_Qu04_P1000_009_LIP,
Qu04_N5004_011,3344CAD34223161BFC5EA9BBF6AB123C,I said I'm sorry! Can we just try this again?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_011_LIP.jp_Qu04_N5004_011_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_011_LIP.en_Qu04_N5004_011_LIP,
Qu04_N5004_012,F83087B2485550790993FD85866696D2,"Oh, THANK you for bringing this!",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_012_LIP.jp_Qu04_N5004_012_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_012_LIP.en_Qu04_N5004_012_LIP,
Qu04_P1000_010,737BDD1E4241337042D224A4CD16CAB9,Now remember. Picture your house. YOUR. HOUSE.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_010_LIP.jp_Qu04_P1000_010_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_010_LIP.en_Qu04_P1000_010_LIP,
Qu04_N5004_013,F4ADF69C48BF39364A0F53B183EC51C4,"Oh, well, I'm not daft you know... Oh! Before I go, let me give you this for helping me.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_013_LIP.jp_Qu04_N5004_013_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_013_LIP.en_Qu04_N5004_013_LIP,
Qu04_P1000_011,EB9410A741CC711225877B8710D581CF,...Should I assume that worked or not?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_011_LIP.jp_Qu04_P1000_011_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_011_LIP.en_Qu04_P1000_011_LIP,
Qu04_N5004_014,ABCDDE7F467D3431F114A9AB21E659A0,"Oh, you didn't bring the goods. That's too bad.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_014_LIP.jp_Qu04_N5004_014_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_014_LIP.en_Qu04_N5004_014_LIP,
Qu04_P1000_012,E678628C4FFA8E53469C46939E263186,Benjamin... Seriously?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_012_LIP.jp_Qu04_P1000_012_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_012_LIP.en_Qu04_P1000_012_LIP,
Qu04_N5004_015,09CEC650407FA6B88AB3A694150C8BB8,"It wasn't my fault, Miriam, I swear!",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_015_LIP.jp_Qu04_N5004_015_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_015_LIP.en_Qu04_N5004_015_LIP,
Qu04_P1000_013,44D6B57140BD4A136F1FC38BAFD6A4EA,I hope you're ready to live here forever.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_013_LIP.jp_Qu04_P1000_013_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_013_LIP.en_Qu04_P1000_013_LIP,
Qu04_N5004_016,281B20A34A51AEB001E071B9929E7492,"Oh, come on! Please, you can't tell me your mind has never wandered.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_016_LIP.jp_Qu04_N5004_016_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_016_LIP.en_Qu04_N5004_016_LIP,
Qu04_N5004_017,1AE93B3048969EE2C10028A150842974,"For just one split second, I remembered this mystic land called Nippon that I'd heard about, and...",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_017_LIP.jp_Qu04_N5004_017_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_017_LIP.en_Qu04_N5004_017_LIP,
Qu04_P1000_014,7D387BB84D2BC3C29854249C9398B92E,"Farewell, Benjamin.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_014_LIP.jp_Qu04_P1000_014_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_014_LIP.en_Qu04_P1000_014_LIP,
Qu04_N5004_018,1F62B67444579259BF3F38B59002658A,Wait wait wait! Don't leave me here!,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_018_LIP.jp_Qu04_N5004_018_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_018_LIP.en_Qu04_N5004_018_LIP,
Qu04_P1000_015,2D323E8141DF19FC4E4A808DA9A72A98,If I find you in even one more strange place... Foot. Skull.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_015_LIP.jp_Qu04_P1000_015_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_015_LIP.en_Qu04_P1000_015_LIP,
Qu04_N5004_019,B513A9F046D2A27BC9311C98F0102911,"All right, all right. But could you please help me? Please? Yes? Say yes.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_019_LIP.jp_Qu04_N5004_019_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_019_LIP.en_Qu04_N5004_019_LIP,
Qu04_N5004_020,55F616B549417B6B370FA78A07FB683F,Oh yeah. I'm going to get it right this time.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_020_LIP.jp_Qu04_N5004_020_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_020_LIP.en_Qu04_N5004_020_LIP,
Qu04_P1000_016,C39C06764600CD999F0D219908C3BB13,You had better get it right this time.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_016_LIP.jp_Qu04_P1000_016_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_016_LIP.en_Qu04_P1000_016_LIP,
Qu04_N5004_021,265C6D9648ECD5C0431711B456A23AFF,I always knew you cared.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_021_LIP.jp_Qu04_N5004_021_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_021_LIP.en_Qu04_N5004_021_LIP,
Qu04_P1000_017,B7B0F9B243B83D1097E25D8E2BD9453B,Get OUT of here!,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_017_LIP.jp_Qu04_P1000_017_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_017_LIP.en_Qu04_P1000_017_LIP,
Qu04_N5004_022,3EA5CA23475AB14E33B7199D1F024D70,I'm gettin'! I'm gettin'! Kisses! Love you! Don't change! Mean it! Hope I don't see you again!,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_022_LIP.jp_Qu04_N5004_022_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_022_LIP.en_Qu04_N5004_022_LIP,
Qu04_P1000_018,6CF3DC1A4F66C5AD8CF049A850EFEADE,Unbelievable. I had better make sure he made it back to the village.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_018_LIP.jp_Qu04_P1000_018_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_018_LIP.en_Qu04_P1000_018_LIP,
Qu04_P1000_018_b,551EEB834585B8B5352856B4C2A63914,I had better check if he made it back to the village.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_018_b_LIP.jp_Qu04_P1000_018_b_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_018_b_LIP.en_Qu04_P1000_018_b_LIP,
Qu04_N5004_023,801264464FE064B5769242831D9804DC,I won't get anywhere unless you deliver the goods. Could you bring me the usual item?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_023_LIP.jp_Qu04_N5004_023_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_023_LIP.en_Qu04_N5004_023_LIP,
Qu04_N5004_024,1F006F65441038C28A03BD94F329F7A5,"Miriam! Look who made it home! Well done, eh?",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_024_LIP.jp_Qu04_N5004_024_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_024_LIP.en_Qu04_N5004_024_LIP,
Qu04_P1000_019,6929C50240B00B34F76A7093F283909D,Thank heavens for miracles.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_019_LIP.jp_Qu04_P1000_019_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_019_LIP.en_Qu04_P1000_019_LIP,
Qu04_N5004_025,A1ECD10B4778F9E65A28DEA7647A8624,"I know, I know! Sorry for, you know... before. Here, take this.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_025_LIP.jp_Qu04_N5004_025_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_025_LIP.en_Qu04_N5004_025_LIP,
Qu04_P1000_020,56F9DD2741A998A3913AB18C87D0CA65,What is it?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_020_LIP.jp_Qu04_P1000_020_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_020_LIP.en_Qu04_P1000_020_LIP,
Qu04_N5004_026,98CFFF3C426943E244BE4586F30E5D56,"Oh, just a little family heirloom. I think it will serve you better than me. ",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_026_LIP.jp_Qu04_N5004_026_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_026_LIP.en_Qu04_N5004_026_LIP,
Qu04_P1000_021,2D0247DC4438A38014A1138A1A23B7DB,"Thank you, Benjamin. I appreciate it.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_P1000_021_LIP.jp_Qu04_P1000_021_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_P1000_021_LIP.en_Qu04_P1000_021_LIP,
Qu04_N5004_027,1792C1D64FD6538F435C349F4A064A66,"You go get 'em, Miriam!",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu04_N5004_027_LIP.jp_Qu04_N5004_027_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu04_N5004_027_LIP.en_Qu04_N5004_027_LIP,
Qu05_N5006_001,47D32DE449BAF0C0555012997D9AE571,I'd rather keel over and die than spend another moment in a living hell like this one.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_N5006_001_LIP.jp_Qu05_N5006_001_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_N5006_001_LIP.en_Qu05_N5006_001_LIP,
Qu05_P1000_001,31A12A5544036A3E76F7B5AD460BE78F,"Oh, don't say that.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_P1000_001_LIP.jp_Qu05_P1000_001_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_P1000_001_LIP.en_Qu05_P1000_001_LIP,
Qu05_N5006_002,3ADA68524EEB19863D0D5493486FD8D9,"Never you mind me, young lady. What's your name? I'm Susie. ",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_N5006_002_LIP.jp_Qu05_N5006_002_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_N5006_002_LIP.en_Qu05_N5006_002_LIP,
Qu05_P1000_002,8213A0234FD2BF3E887D349DC537B57A,Miriam. Is there anything I can do to help?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_P1000_002_LIP.jp_Qu05_P1000_002_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_P1000_002_LIP.en_Qu05_P1000_002_LIP,
Qu05_N5006_003,99AD26E44DB5F0E4883BE4A1AE618EA5,Well... I do enjoy a good meal. But I can't remember the names of the dishes I like. ,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_N5006_003_LIP.jp_Qu05_N5006_003_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_N5006_003_LIP.en_Qu05_N5006_003_LIP,
Qu05_P1000_003,46D52E794B83D7AFF3BFC4ADB8849BD3,I'll help you figure it out. I promise.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_P1000_003_LIP.jp_Qu05_P1000_003_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_P1000_003_LIP.en_Qu05_P1000_003_LIP,
Qu05_N5006_004,9865738E470A70E141FFD78DA2463A09,I suppose I'll stick around and wait a little while longer.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_N5006_004_LIP.jp_Qu05_N5006_004_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_N5006_004_LIP.en_Qu05_N5006_004_LIP,
Qu05_N5006_005,9BD676B64C447EA8FF44A7B9B896DEDB,Did you bring it?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_N5006_005_LIP.jp_Qu05_N5006_005_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_N5006_005_LIP.en_Qu05_N5006_005_LIP,
Qu05_N5006_006,76B219D9404D4E63F0F973A147829CC2,"That's it! How did you know? Oh, I can't wait to try it.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_N5006_006_LIP.jp_Qu05_N5006_006_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_N5006_006_LIP.en_Qu05_N5006_006_LIP,
Qu05_N5006_007,722AAE0B46185F8EED28A1870D63B57B,It's delicious!,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_N5006_007_LIP.jp_Qu05_N5006_007_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_N5006_007_LIP.en_Qu05_N5006_007_LIP,
Qu05_P1000_004,FB301F5D4CEC2B9EB8FBFC90756751D0, (Save some for me?),None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_P1000_004_LIP.jp_Qu05_P1000_004_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_P1000_004_LIP.en_Qu05_P1000_004_LIP,
Qu05_N5006_008,CD74879049FB7C6053924888789D2FE9,"I feel a little better. Thank you, miss.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_N5006_008_LIP.jp_Qu05_N5006_008_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_N5006_008_LIP.en_Qu05_N5006_008_LIP,
Qu05_P1000_005,206603E1483EA8CC0172969B4B636090,You're welcome. Don't give up. You're going to get through this!,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_P1000_005_LIP.jp_Qu05_P1000_005_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_P1000_005_LIP.en_Qu05_P1000_005_LIP,
Qu05_N5006_009,B7862A844E5E0449ED2B27A2B14E046C,"I'm sorry for the trouble, but this isn't what I want. Oh, if I could just remember the name...",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_N5006_009_LIP.jp_Qu05_N5006_009_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_N5006_009_LIP.en_Qu05_N5006_009_LIP,
Qu05_P1000_006,671910BF4727A16985FDB3BE802012DA,"Don't worry, Susie. I'll get it right.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_P1000_006_LIP.jp_Qu05_P1000_006_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_P1000_006_LIP.en_Qu05_P1000_006_LIP,
Qu05_N5006_010,C58DDED340C6347BD3DE678270BE26CA,"Oh, you don't have it? Well, I'll keep waiting.",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_N5006_010_LIP.jp_Qu05_N5006_010_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_N5006_010_LIP.en_Qu05_N5006_010_LIP,
Qu05_P1000_007,FE0AAED940CB54E135428B96BA0BC958,Is there anything else you'd like to eat?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_P1000_007_LIP.jp_Qu05_P1000_007_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_P1000_007_LIP.en_Qu05_P1000_007_LIP,
Qu05_N5006_011,EAEF550B4F427A50A5DA4FA2B16C408F,"Yes, actually. But hang it all, I can't remember what it's called...",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_N5006_011_LIP.jp_Qu05_N5006_011_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_N5006_011_LIP.en_Qu05_N5006_011_LIP,
Qu05_P1000_008,55EB098A4F3E65C0E0E153B8F9891FF2,I'll help you figure it out.,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_P1000_008_LIP.jp_Qu05_P1000_008_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_P1000_008_LIP.en_Qu05_P1000_008_LIP,
Qu05_P1000_009,EC1F8C794616EAB6916811BC964B63FE,Can I get you anything else to eat?,None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_P1000_009_LIP.jp_Qu05_P1000_009_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_P1000_009_LIP.en_Qu05_P1000_009_LIP,
Qu05_N5006_012,219DE9594B964918ECD02286177BEB45,"Oh my yes,  If I could just remember what it's called...",None,/Game/Core/UI/Dialog/Data/LipSync/jp_Qu05_N5006_012_LIP.jp_Qu05_N5006_012_LIP,,/Game/Core/UI/Dialog/Data/LipSync/en_Qu05_N5006_012_LIP.en_Qu05_N5006_012_LIP,
